Hospital Name,Hospital ID,State,Avg Annual Admissions,Avg Expected Readmission Rate,Avg Annual Readmissions
MANATEE MEMORIAL HOSPITAL,100035,Florida,65,15.8974,10
MEMORIAL REGIONAL HOSPITAL,100038,Florida,117,17.0507,19
MEMORIAL REGIONAL HOSPITAL,100038,Florida,153,21.6994,36
MEMORIAL REGIONAL HOSPITAL,100038,Florida,60,21.0728,14
MEMORIAL REGIONAL HOSPITAL,100038,Florida,64,16.2716,9
BROWARD HEALTH MEDICAL CENTER,100039,Florida,49,16.1058,9
BROWARD HEALTH MEDICAL CENTER,100039,Florida,67,21.219,17
BROWARD HEALTH MEDICAL CENTER,100039,Florida,33,19.0926,7
BROWARD HEALTH MEDICAL CENTER,100039,Florida,24,11.7902,4
BROWARD HEALTH MEDICAL CENTER,100039,Florida,43,15.3397,8
ASCENSION ST VINCENT'S RIVERSIDE,100040,Florida,208,18.5039,44
ASCENSION ST VINCENT'S RIVERSIDE,100040,Florida,179,4.5413,12
ASCENSION ST VINCENT'S RIVERSIDE,100040,Florida,141,21.4483,26
ASCENSION ST VINCENT'S RIVERSIDE,100040,Florida,71,21.1051,18
ASCENSION ST VINCENT'S RIVERSIDE,100040,Florida,78,11.5641,9
ASCENSION ST VINCENT'S RIVERSIDE,100040,Florida,112,16.8531,23
MEASE DUNEDIN HOSPITAL,100043,Florida,53,15.702,8
MEASE DUNEDIN HOSPITAL,100043,Florida,42,20.6497,7
MEASE DUNEDIN HOSPITAL,100043,Florida,26,19.961,6
CLEVELAND CLINIC MARTIN NORTH HOSPITAL,100044,Florida,480,15.72,82
CLEVELAND CLINIC MARTIN NORTH HOSPITAL,100044,Florida,118,4.1521,8
CLEVELAND CLINIC MARTIN NORTH HOSPITAL,100044,Florida,396,19.8715,83
CLEVELAND CLINIC MARTIN NORTH HOSPITAL,100044,Florida,201,18.2051,42
CLEVELAND CLINIC MARTIN NORTH HOSPITAL,100044,Florida,45,11.8887,5
CLEVELAND CLINIC MARTIN NORTH HOSPITAL,100044,Florida,158,13.8219,28
ADVENTHEALTH DELAND,100045,Florida,109,16.1683,18
ADVENTHEALTH DELAND,100045,Florida,110,20.6801,27
ADVENTHEALTH DELAND,100045,Florida,61,18.5787,8
ADVENTHEALTH DELAND,100045,Florida,32,15.0414,5
FLORIDA HOSPITAL ZEPHYRHILLS,100046,Florida,78,17.4275,11
FLORIDA HOSPITAL ZEPHYRHILLS,100046,Florida,112,21.79,22
FLORIDA HOSPITAL ZEPHYRHILLS,100046,Florida,61,19.4727,13
FLORIDA HOSPITAL ZEPHYRHILLS,100046,Florida,37,17.5811,7
SHOREPOINT HEALTH PUNTA GORDA,100047,Florida,70,16.6282,11
SHOREPOINT HEALTH PUNTA GORDA,100047,Florida,47,21.9964,15
SHOREPOINT HEALTH PUNTA GORDA,100047,Florida,31,20.163,5
JAY HOSPITAL,100048,Florida,14,20.5299,4
HCA FLORIDA HIGHLANDS HOSPITAL,100049,Florida,70,19.1399,18
HCA FLORIDA HIGHLANDS HOSPITAL,100049,Florida,52,5.3871,4
HCA FLORIDA HIGHLANDS HOSPITAL,100049,Florida,52,22.1928,12
HCA FLORIDA HIGHLANDS HOSPITAL,100049,Florida,44,18.9422,11
LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,100050,Florida,72,17.7199,13
LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,100050,Florida,25,24.4705,7
LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,100050,Florida,45,21.4965,10
ORLANDO HEALTH SOUTH LAKE HOSPITAL,100051,Florida,142,16.8399,24
ORLANDO HEALTH SOUTH LAKE HOSPITAL,100051,Florida,63,4.2542,5
ORLANDO HEALTH SOUTH LAKE HOSPITAL,100051,Florida,192,21.7495,42
ORLANDO HEALTH SOUTH LAKE HOSPITAL,100051,Florida,71,19.2915,14
ORLANDO HEALTH SOUTH LAKE HOSPITAL,100051,Florida,66,16.1753,13
WINTER HAVEN HOSPITAL,100052,Florida,158,16.9264,24
WINTER HAVEN HOSPITAL,100052,Florida,146,22.1641,26
WINTER HAVEN HOSPITAL,100052,Florida,100,18.4563,19
WINTER HAVEN HOSPITAL,100052,Florida,50,12.0845,7
WINTER HAVEN HOSPITAL,100052,Florida,54,13.9426,8
STEWARD HIALEAH HOSPITAL,100053,Florida,67,18.721,18
STEWARD HIALEAH HOSPITAL,100053,Florida,41,23.2618,10
STEWARD HIALEAH HOSPITAL,100053,Florida,36,21.9421,11
HCA FLORIDA TWIN CITIES HOSPITAL,100054,Florida,50,15.4435,10
HCA FLORIDA TWIN CITIES HOSPITAL,100054,Florida,55,20.5663,12
HCA FLORIDA TWIN CITIES HOSPITAL,100054,Florida,29,17.794,5
ADVENTHEALTH NORTH PINELLAS,100055,Florida,61,16.8791,11
ADVENTHEALTH NORTH PINELLAS,100055,Florida,54,21.8113,10
ADVENTHEALTH NORTH PINELLAS,100055,Florida,42,20.076,7
ADVENTHEALTH WATERMAN,100057,Florida,225,16.6242,29
ADVENTHEALTH WATERMAN,100057,Florida,110,5.0227,6
ADVENTHEALTH WATERMAN,100057,Florida,206,22.1563,41
ADVENTHEALTH WATERMAN,100057,Florida,93,18.7813,18
ADVENTHEALTH WATERMAN,100057,Florida,49,11.8942,8
ADVENTHEALTH WATERMAN,100057,Florida,75,13.7866,14
ADVENTHEALTH OCALA,100062,Florida,191,17.2336,35
ADVENTHEALTH OCALA,100062,Florida,189,20.9857,42
ADVENTHEALTH OCALA,100062,Florida,75,18.7757,13
ADVENTHEALTH OCALA,100062,Florida,42,12.3778,4
ADVENTHEALTH OCALA,100062,Florida,100,15.5764,16
MORTON PLANT NORTH BAY HOSPITAL,100063,Florida,88,18.1505,16
MORTON PLANT NORTH BAY HOSPITAL,100063,Florida,83,23.151,19
MORTON PLANT NORTH BAY HOSPITAL,100063,Florida,64,21.234,13
MORTON PLANT NORTH BAY HOSPITAL,100063,Florida,26,15.0694,4
ST ANTHONYS HOSPITAL,100067,Florida,182,17.4572,33
ST ANTHONYS HOSPITAL,100067,Florida,142,21.8393,30
ST ANTHONYS HOSPITAL,100067,Florida,90,19.1406,20
ST ANTHONYS HOSPITAL,100067,Florida,50,15.6115,6
ADVENTHEALTH DAYTONA BEACH,100068,Florida,183,17.9046,36
ADVENTHEALTH DAYTONA BEACH,100068,Florida,91,4.4772,6
ADVENTHEALTH DAYTONA BEACH,100068,Florida,209,21.1495,39
ADVENTHEALTH DAYTONA BEACH,100068,Florida,95,19.6983,17
ADVENTHEALTH DAYTONA BEACH,100068,Florida,54,13.1276,8
ADVENTHEALTH DAYTONA BEACH,100068,Florida,96,15.3356,13
FLORIDA HOSPITAL CARROLLWOOD,100069,Florida,33,17.286,5
FLORIDA HOSPITAL CARROLLWOOD,100069,Florida,31,21.2058,8
FLORIDA HOSPITAL CARROLLWOOD,100069,Florida,29,20.6306,7
VENICE REGIONAL BAYFRONT HEALTH,100070,Florida,160,15.9422,25
VENICE REGIONAL BAYFRONT HEALTH,100070,Florida,156,20.0803,34
VENICE REGIONAL BAYFRONT HEALTH,100070,Florida,68,19.3237,11
VENICE REGIONAL BAYFRONT HEALTH,100070,Florida,85,14.5164,12
BRAVERA HEALTH BROOKSVILLE,100071,Florida,73,16.4674,12
BRAVERA HEALTH BROOKSVILLE,100071,Florida,63,20.8782,12
BRAVERA HEALTH BROOKSVILLE,100071,Florida,46,18.8779,6
BRAVERA HEALTH BROOKSVILLE,100071,Florida,44,14.5745,7
ADVENTHEALTH FISH MEMORIAL,100072,Florida,136,17.4441,27
ADVENTHEALTH FISH MEMORIAL,100072,Florida,137,21.6094,35
ADVENTHEALTH FISH MEMORIAL,100072,Florida,59,17.7803,10
ADVENTHEALTH FISH MEMORIAL,100072,Florida,36,17.7886,5
HOLY CROSS HOSPITAL,100073,Florida,172,17.7041,32
HOLY CROSS HOSPITAL,100073,Florida,272,4.1592,9
HOLY CROSS HOSPITAL,100073,Florida,156,21.5396,36
HOLY CROSS HOSPITAL,100073,Florida,75,18.569,12
HOLY CROSS HOSPITAL,100073,Florida,73,15.7467,13
ST JOSEPHS HOSPITAL,100075,Florida,359,16.9541,55
ST JOSEPHS HOSPITAL,100075,Florida,358,21.9063,69
ST JOSEPHS HOSPITAL,100075,Florida,129,20.2046,22
ST JOSEPHS HOSPITAL,100075,Florida,140,15.8509,19
BAYFRONT HEALTH PORT CHARLOTTE,100077,Florida,138,17.2147,26
BAYFRONT HEALTH PORT CHARLOTTE,100077,Florida,77,4.053,5
BAYFRONT HEALTH PORT CHARLOTTE,100077,Florida,135,21.8401,36
BAYFRONT HEALTH PORT CHARLOTTE,100077,Florida,92,18.7488,21
BAYFRONT HEALTH PORT CHARLOTTE,100077,Florida,78,14.6767,13
HCA FLORIDA JFK HOSPITAL,100080,Florida,234,16.7075,41
HCA FLORIDA JFK HOSPITAL,100080,Florida,188,5.0126,11
HCA FLORIDA JFK HOSPITAL,100080,Florida,246,21.0554,59
HCA FLORIDA JFK HOSPITAL,100080,Florida,65,19.2567,14
HCA FLORIDA JFK HOSPITAL,100080,Florida,39,12.6196,6
HCA FLORIDA JFK HOSPITAL,100080,Florida,90,14.5698,15
UF HEALTH LEESBURG HOSPITAL,100084,Florida,163,16.553,24
UF HEALTH LEESBURG HOSPITAL,100084,Florida,229,21.3508,50
UF HEALTH LEESBURG HOSPITAL,100084,Florida,98,18.2395,19
UF HEALTH LEESBURG HOSPITAL,100084,Florida,100,11.5497,15
UF HEALTH LEESBURG HOSPITAL,100084,Florida,142,15.0499,23
BROWARD HEALTH NORTH,100086,Florida,77,15.3041,14
BROWARD HEALTH NORTH,100086,Florida,137,4.5593,6
BROWARD HEALTH NORTH,100086,Florida,54,20.5486,15
BROWARD HEALTH NORTH,100086,Florida,38,16.7429,8
BROWARD HEALTH NORTH,100086,Florida,23,15.6575,4
SARASOTA MEMORIAL HOSPITAL,100087,Florida,445,16.4166,68
SARASOTA MEMORIAL HOSPITAL,100087,Florida,671,3.9399,18
SARASOTA MEMORIAL HOSPITAL,100087,Florida,491,21.3277,98
SARASOTA MEMORIAL HOSPITAL,100087,Florida,146,19.2925,27
SARASOTA MEMORIAL HOSPITAL,100087,Florida,109,11.5654,11
SARASOTA MEMORIAL HOSPITAL,100087,Florida,208,14.0981,30
BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,100088,Florida,420,16.4588,70
BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,100088,Florida,199,4.3821,10
BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,100088,Florida,353,21.0606,70
BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,100088,Florida,122,19.6605,25
BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,100088,Florida,75,11.0695,9
BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,100088,Florida,179,14.0084,24
FLAGLER HOSPITAL,100090,Florida,187,16.5968,31
FLAGLER HOSPITAL,100090,Florida,114,4.8872,7
FLAGLER HOSPITAL,100090,Florida,154,21.3472,32
FLAGLER HOSPITAL,100090,Florida,97,19.2547,22
FLAGLER HOSPITAL,100090,Florida,33,11.4099,4
FLAGLER HOSPITAL,100090,Florida,81,14.5279,9
STEWARD ROCKLEDGE HOSPITAL,100092,Florida,75,17.3427,14
STEWARD ROCKLEDGE HOSPITAL,100092,Florida,104,21.7967,17
STEWARD ROCKLEDGE HOSPITAL,100092,Florida,45,20.7417,11
STEWARD ROCKLEDGE HOSPITAL,100092,Florida,52,15.1656,8
BAPTIST HOSPITAL,100093,Florida,126,17.7922,20
BAPTIST HOSPITAL,100093,Florida,148,4.3035,5
BAPTIST HOSPITAL,100093,Florida,162,21.0582,39
BAPTIST HOSPITAL,100093,Florida,45,20.0309,8
BAPTIST HOSPITAL,100093,Florida,27,11.6027,5
BAPTIST HOSPITAL,100093,Florida,103,14.0459,11
ADVENTHEALTH LAKE WALES,100099,Florida,35,16.296,5
ADVENTHEALTH LAKE WALES,100099,Florida,44,20.3093,12
ADVENTHEALTH LAKE WALES,100099,Florida,40,18.2945,8
CLEVELAND CLINIC INDIAN RIVER HOSPITAL,100105,Florida,198,16.5021,30
CLEVELAND CLINIC INDIAN RIVER HOSPITAL,100105,Florida,129,4.6954,8
CLEVELAND CLINIC INDIAN RIVER HOSPITAL,100105,Florida,248,19.5556,46
CLEVELAND CLINIC INDIAN RIVER HOSPITAL,100105,Florida,96,18.4672,19
CLEVELAND CLINIC INDIAN RIVER HOSPITAL,100105,Florida,93,13.6877,13
LEHIGH REGIONAL MEDICAL CENTER,100107,Florida,45,19.1317,7
ADVENTHEALTH SEBRING,100109,Florida,186,17.9375,33
ADVENTHEALTH SEBRING,100109,Florida,171,22.011,41
ADVENTHEALTH SEBRING,100109,Florida,107,19.8733,19
ADVENTHEALTH SEBRING,100109,Florida,87,18.2007,13
HCA FLORIDA OSCEOLA HOSPITAL,100110,Florida,90,18.9897,19
HCA FLORIDA OSCEOLA HOSPITAL,100110,Florida,102,22.2453,29
HCA FLORIDA OSCEOLA HOSPITAL,100110,Florida,28,20.9361,9
HCA FLORIDA OSCEOLA HOSPITAL,100110,Florida,57,17.0846,10
UF HEALTH SHANDS HOSPITAL,100113,Florida,222,17.4837,46
UF HEALTH SHANDS HOSPITAL,100113,Florida,154,4.5201,6
UF HEALTH SHANDS HOSPITAL,100113,Florida,233,21.9142,56
UF HEALTH SHANDS HOSPITAL,100113,Florida,103,22.2753,25
UF HEALTH SHANDS HOSPITAL,100113,Florida,65,13.9229,12
BAPTIST MEDICAL CENTER  BEACHES,100117,Florida,130,15.9358,22
BAPTIST MEDICAL CENTER  BEACHES,100117,Florida,109,20.4744,20
BAPTIST MEDICAL CENTER  BEACHES,100117,Florida,58,19.6096,13
FLORIDA HOSPITAL FLAGLER,100118,Florida,136,17.7675,24
FLORIDA HOSPITAL FLAGLER,100118,Florida,75,4.0909,4
FLORIDA HOSPITAL FLAGLER,100118,Florida,127,20.9596,28
FLORIDA HOSPITAL FLAGLER,100118,Florida,55,17.5943,8
FLORIDA HOSPITAL FLAGLER,100118,Florida,54,15.5437,10
BARTOW REGIONAL MEDICAL CENTER,100121,Florida,29,15.7925,4
BARTOW REGIONAL MEDICAL CENTER,100121,Florida,19,20.9619,5
NORTH OKALOOSA MEDICAL CENTER,100122,Florida,25,17.7337,5
NORTH OKALOOSA MEDICAL CENTER,100122,Florida,123,19.2085,20
NORTH OKALOOSA MEDICAL CENTER,100122,Florida,90,24.3199,25
NORTH OKALOOSA MEDICAL CENTER,100122,Florida,59,21.0268,11
SANTA ROSA MEDICAL CENTER,100124,Florida,56,16.0906,7
SANTA ROSA MEDICAL CENTER,100124,Florida,37,23.0132,10
SANTA ROSA MEDICAL CENTER,100124,Florida,63,19.4703,11
HOMESTEAD HOSPITAL,100125,Florida,44,15.3581,7
HOMESTEAD HOSPITAL,100125,Florida,24,23.1643,6
HCA FLORIDA PASADENA HOSPITAL,100126,Florida,75,16.7837,15
HCA FLORIDA PASADENA HOSPITAL,100126,Florida,44,22.8278,12
HCA FLORIDA PASADENA HOSPITAL,100126,Florida,31,18.874,5
MORTON PLANT HOSPITAL,100127,Florida,164,17.1139,33
MORTON PLANT HOSPITAL,100127,Florida,202,5.0528,8
MORTON PLANT HOSPITAL,100127,Florida,237,21.5294,48
MORTON PLANT HOSPITAL,100127,Florida,93,21.0694,19
MORTON PLANT HOSPITAL,100127,Florida,40,11.3984,6
MORTON PLANT HOSPITAL,100127,Florida,103,14.9634,15
TAMPA GENERAL HOSPITAL,100128,Florida,119,18.8934,20
TAMPA GENERAL HOSPITAL,100128,Florida,194,4.53,6
TAMPA GENERAL HOSPITAL,100128,Florida,244,23.3987,59
TAMPA GENERAL HOSPITAL,100128,Florida,74,21.7185,13
TAMPA GENERAL HOSPITAL,100128,Florida,65,16.9392,10
HCA FLORIDA AVENTURA HOSPITAL,100131,Florida,164,19.3573,38
HCA FLORIDA AVENTURA HOSPITAL,100131,Florida,115,23.1652,36
HCA FLORIDA AVENTURA HOSPITAL,100131,Florida,61,20.6437,16
HCA FLORIDA AVENTURA HOSPITAL,100131,Florida,30,16.8157,5
SOUTH FLORIDA BAPTIST HOSPITAL,100132,Florida,42,17.5215,5
SOUTH FLORIDA BAPTIST HOSPITAL,100132,Florida,36,22.4595,5
TALLAHASSEE MEMORIAL HEALTHCARE,100135,Florida,136,16.8395,27
TALLAHASSEE MEMORIAL HEALTHCARE,100135,Florida,232,22.1359,48
TALLAHASSEE MEMORIAL HEALTHCARE,100135,Florida,63,19.549,12
TALLAHASSEE MEMORIAL HEALTHCARE,100135,Florida,45,11.6409,6
TALLAHASSEE MEMORIAL HEALTHCARE,100135,Florida,98,15.4025,14
ADVENTHEALTH HEART OF FLORIDA,100137,Florida,51,16.4964,7
ADVENTHEALTH HEART OF FLORIDA,100137,Florida,47,21.3047,9
ADVENTHEALTH HEART OF FLORIDA,100137,Florida,36,17.2042,7
BAPTIST MEDICAL CENTER - NASSAU,100140,Florida,65,15.4707,11
BAPTIST MEDICAL CENTER - NASSAU,100140,Florida,50,20.1487,7
BAPTIST MEDICAL CENTER - NASSAU,100140,Florida,30,18.7035,4
JACKSON HOSPITAL,100142,Florida,77,15.0856,12
JACKSON HOSPITAL,100142,Florida,41,18.3458,8
JACKSON HOSPITAL,100142,Florida,36,16.3903,8
LOWER KEYS MEDICAL CENTER,100150,Florida,37,15.4273,6
LOWER KEYS MEDICAL CENTER,100150,Florida,39,19.3436,7
MAYO CLINIC FLORIDA,100151,Florida,170,17.6087,27
MAYO CLINIC FLORIDA,100151,Florida,160,4.0763,10
MAYO CLINIC FLORIDA,100151,Florida,200,21.7296,44
MAYO CLINIC FLORIDA,100151,Florida,45,20.0588,8
MAYO CLINIC FLORIDA,100151,Florida,42,13.548,7
SOUTH MIAMI HOSPITAL,100154,Florida,126,16.2237,22
SOUTH MIAMI HOSPITAL,100154,Florida,104,20.3797,24
SOUTH MIAMI HOSPITAL,100154,Florida,31,19.4334,5
SOUTH MIAMI HOSPITAL,100154,Florida,49,15.5366,8
HCA FLORIDA LAKE CITY HOSPITAL,100156,Florida,141,17.0624,26
HCA FLORIDA LAKE CITY HOSPITAL,100156,Florida,148,21.9724,37
HCA FLORIDA LAKE CITY HOSPITAL,100156,Florida,89,20.2465,19
HCA FLORIDA LAKE CITY HOSPITAL,100156,Florida,21,15.8035,5
LAKELAND REGIONAL MEDICAL CENTER,100157,Florida,264,15.9933,53
LAKELAND REGIONAL MEDICAL CENTER,100157,Florida,166,4.0752,8
LAKELAND REGIONAL MEDICAL CENTER,100157,Florida,328,20.4878,76
LAKELAND REGIONAL MEDICAL CENTER,100157,Florida,224,20.3951,51
LAKELAND REGIONAL MEDICAL CENTER,100157,Florida,31,11.4976,7
LAKELAND REGIONAL MEDICAL CENTER,100157,Florida,126,15.2506,23
HCA FLORIDA LAKE MONROE HOSPITAL,100161,Florida,68,16.8266,13
HCA FLORIDA LAKE MONROE HOSPITAL,100161,Florida,100,22.4033,30
HCA FLORIDA LAKE MONROE HOSPITAL,100161,Florida,33,18.5625,5
HCA FLORIDA LAKE MONROE HOSPITAL,100161,Florida,19,13.7911,4
HCA FLORIDA LAKE MONROE HOSPITAL,100161,Florida,47,15.7165,8
HCA FLORIDA SARASOTA DOCTORS HOSPITAL,100166,Florida,116,17.8866,19
HCA FLORIDA SARASOTA DOCTORS HOSPITAL,100166,Florida,332,4.1966,11
HCA FLORIDA SARASOTA DOCTORS HOSPITAL,100166,Florida,119,21.3228,26
HCA FLORIDA SARASOTA DOCTORS HOSPITAL,100166,Florida,38,14.631,6
HCA FLORIDA MERCY HOSPITAL,100167,Florida,81,17.9279,17
HCA FLORIDA MERCY HOSPITAL,100167,Florida,86,23.1967,23
HCA FLORIDA MERCY HOSPITAL,100167,Florida,32,19.3623,7
BOCA RATON REGIONAL HOSPITAL,100168,Florida,443,16.4646,72
BOCA RATON REGIONAL HOSPITAL,100168,Florida,131,5.3701,9
BOCA RATON REGIONAL HOSPITAL,100168,Florida,326,21.1241,67
BOCA RATON REGIONAL HOSPITAL,100168,Florida,91,19.0945,19
BOCA RATON REGIONAL HOSPITAL,100168,Florida,49,11.7082,8
BOCA RATON REGIONAL HOSPITAL,100168,Florida,107,16.0023,18
ADVENTHEALTH TAMPA,100173,Florida,142,18.9145,22
ADVENTHEALTH TAMPA,100173,Florida,120,22.1542,23
ADVENTHEALTH TAMPA,100173,Florida,74,21.2484,13
ADVENTHEALTH TAMPA,100173,Florida,45,13.4358,8
ADVENTHEALTH TAMPA,100173,Florida,61,15.2005,7
DESOTO MEMORIAL HOSPITAL,100175,Florida,32,16.0824,5
DESOTO MEMORIAL HOSPITAL,100175,Florida,22,22.2554,4
DESOTO MEMORIAL HOSPITAL,100175,Florida,15,18.6827,4
PALM BEACH GARDENS MEDICAL CENTER,100176,Florida,182,15.375,33
PALM BEACH GARDENS MEDICAL CENTER,100176,Florida,151,21.2133,34
PALM BEACH GARDENS MEDICAL CENTER,100176,Florida,55,18.1248,12
PALM BEACH GARDENS MEDICAL CENTER,100176,Florida,40,12.0144,7
PALM BEACH GARDENS MEDICAL CENTER,100176,Florida,65,15.9054,12
CAPE CANAVERAL HOSPITAL,100177,Florida,81,18.0882,13
CAPE CANAVERAL HOSPITAL,100177,Florida,57,22.0394,10
CAPE CANAVERAL HOSPITAL,100177,Florida,38,21.5199,6
HCA FLORIDA MEMORIAL HOSPITAL,100179,Florida,102,18.76,24
HCA FLORIDA MEMORIAL HOSPITAL,100179,Florida,165,3.802,6
HCA FLORIDA MEMORIAL HOSPITAL,100179,Florida,129,23.1898,34
HCA FLORIDA MEMORIAL HOSPITAL,100179,Florida,46,20.339,13
HCA FLORIDA MEMORIAL HOSPITAL,100179,Florida,41,17.9811,8
HCA FLORIDA ST PETERSBURG HOSPITAL,100180,Florida,54,19.3444,15
HCA FLORIDA ST PETERSBURG HOSPITAL,100180,Florida,29,23.3007,7
HCA FLORIDA ST PETERSBURG HOSPITAL,100180,Florida,26,20.1862,5
LARKIN COMMUNITY HOSPITAL,100181,Florida,24,17.459,7
STEWARD CORAL GABLES HOSPITAL,100183,Florida,70,19.654,12
STEWARD CORAL GABLES HOSPITAL,100183,Florida,43,24.0841,11
STEWARD CORAL GABLES HOSPITAL,100183,Florida,43,21.1308,7
STEWARD PALMETTO GENERAL HOSPITAL,100187,Florida,55,17.6736,9
STEWARD PALMETTO GENERAL HOSPITAL,100187,Florida,66,22.4663,16
STEWARD PALMETTO GENERAL HOSPITAL,100187,Florida,26,20.1089,6
STEWARD PALMETTO GENERAL HOSPITAL,100187,Florida,44,19.6909,13
HCA FLORIDA NORTHWEST HOSPITAL,100189,Florida,39,17.0183,8
HCA FLORIDA NORTHWEST HOSPITAL,100189,Florida,65,16.8015,12
HCA FLORIDA NORTHWEST HOSPITAL,100189,Florida,105,22.2419,27
HCA FLORIDA NORTHWEST HOSPITAL,100189,Florida,32,18.6898,5
HCA FLORIDA TRINITY HOSPITAL,100191,Florida,99,17.3852,19
HCA FLORIDA TRINITY HOSPITAL,100191,Florida,95,23.1002,25
HCA FLORIDA TRINITY HOSPITAL,100191,Florida,51,20.2129,10
HCA FLORIDA TRINITY HOSPITAL,100191,Florida,50,15.5854,9
BROWARD HEALTH IMPERIAL POINT,100200,Florida,29,17.4933,4
BROWARD HEALTH IMPERIAL POINT,100200,Florida,22,19.8617,6
HCA FLORIDA NORTH FLORIDA HOSPITAL,100204,Florida,252,17.4838,43
HCA FLORIDA NORTH FLORIDA HOSPITAL,100204,Florida,235,4.4079,9
HCA FLORIDA NORTH FLORIDA HOSPITAL,100204,Florida,329,22.2055,73
HCA FLORIDA NORTH FLORIDA HOSPITAL,100204,Florida,131,19.6695,24
HCA FLORIDA NORTH FLORIDA HOSPITAL,100204,Florida,47,13.1456,12
HCA FLORIDA NORTH FLORIDA HOSPITAL,100204,Florida,139,15.4563,28
HCA FLORIDA SOUTH TAMPA HOSPITAL,100206,Florida,35,17.0453,5
HCA FLORIDA SOUTH TAMPA HOSPITAL,100206,Florida,45,22.7858,12
HCA FLORIDA SOUTH TAMPA HOSPITAL,100206,Florida,25,17.7808,4
HCA FLORIDA KENDALL HOSPITAL,100209,Florida,96,18.0158,18
HCA FLORIDA KENDALL HOSPITAL,100209,Florida,67,23.4759,17
HCA FLORIDA KENDALL HOSPITAL,100209,Florida,23,19.7037,5
HCA FLORIDA KENDALL HOSPITAL,100209,Florida,22,17.9165,5
ADVENTHEALTH DADE CITY,100211,Florida,26,21.5787,6
MARION COMMUNTIY HOSPITAL,100212,Florida,331,16.4734,54
MARION COMMUNTIY HOSPITAL,100212,Florida,449,4.0555,23
MARION COMMUNTIY HOSPITAL,100212,Florida,298,20.7753,72
MARION COMMUNTIY HOSPITAL,100212,Florida,103,18.6155,20
MARION COMMUNTIY HOSPITAL,100212,Florida,40,11.775,5
MARION COMMUNTIY HOSPITAL,100212,Florida,153,14.6485,24
HCA FLORIDA BLAKE HOSPITAL,100213,Florida,122,16.5948,21
HCA FLORIDA BLAKE HOSPITAL,100213,Florida,143,4.0252,6
HCA FLORIDA BLAKE HOSPITAL,100213,Florida,136,20.8226,29
HCA FLORIDA BLAKE HOSPITAL,100213,Florida,75,19.1145,15
HCA FLORIDA BLAKE HOSPITAL,100213,Florida,72,14.949,12
SEBASTIAN RIVER MEDICAL CENTER,100217,Florida,64,15.6913,11
SEBASTIAN RIVER MEDICAL CENTER,100217,Florida,99,19.8176,20
SEBASTIAN RIVER MEDICAL CENTER,100217,Florida,41,18.1123,6
SEBASTIAN RIVER MEDICAL CENTER,100217,Florida,37,13.8137,6
GULF COAST MEDICAL CENTER LEE HEALTH,100220,Florida,112,22.1697,26
GULF COAST MEDICAL CENTER LEE HEALTH,100220,Florida,122,14.3782,15
GULF COAST MEDICAL CENTER LEE HEALTH,100220,Florida,239,17.3834,42
GULF COAST MEDICAL CENTER LEE HEALTH,100220,Florida,150,4.8905,8
GULF COAST MEDICAL CENTER LEE HEALTH,100220,Florida,254,21.9566,52
HCA FLORIDA FORT WALTON-DESTIN HOSPITAL,100223,Florida,120,18.4347,23
HCA FLORIDA FORT WALTON-DESTIN HOSPITAL,100223,Florida,143,21.5478,33
HCA FLORIDA FORT WALTON-DESTIN HOSPITAL,100223,Florida,67,19.1511,12
HCA FLORIDA FORT WALTON-DESTIN HOSPITAL,100223,Florida,50,15.2088,7
HCA FLORIDA FORT WALTON-DESTIN HOSPITAL,100223,Florida,83,14.5146,10
UNIVERSITY HOSPITAL AND MEDICAL CENTER,100224,Florida,61,22.1473,16
UNIVERSITY HOSPITAL AND MEDICAL CENTER,100224,Florida,29,19.8819,6
UNIVERSITY HOSPITAL AND MEDICAL CENTER,100224,Florida,68,17.9879,12
HCA FLORIDA ORANGE PARK HOSPITAL,100226,Florida,180,21.1322,35
HCA FLORIDA ORANGE PARK HOSPITAL,100226,Florida,144,23.791,34
HCA FLORIDA ORANGE PARK HOSPITAL,100226,Florida,61,21.7858,13
HCA FLORIDA ORANGE PARK HOSPITAL,100226,Florida,61,16.3378,11
WESTSIDE REGIONAL MEDICAL CENTER,100228,Florida,102,22.7171,30
WESTSIDE REGIONAL MEDICAL CENTER,100228,Florida,41,21.9671,12
WESTSIDE REGIONAL MEDICAL CENTER,100228,Florida,81,18.1917,15
WESTSIDE REGIONAL MEDICAL CENTER,100228,Florida,50,18.0235,11
MEMORIAL HOSPITAL PEMBROKE,100230,Florida,36,17.5671,5
MEMORIAL HOSPITAL PEMBROKE,100230,Florida,32,22.0306,7
MEMORIAL HOSPITAL PEMBROKE,100230,Florida,23,18.2765,6
HCA FLORIDA WEST HOSPITAL,100231,Florida,99,4.9864,9
